doc_id,tag_text,tag_id
2151,APPLICATION: Agriculture and resource extraction,0
660,APPLICATION: Agriculture and resource extraction,0
1382,APPLICATION: Agriculture and resource extraction,0
25,APPLICATION: Agriculture and resource extraction,0
77,APPLICATION: Agriculture and resource extraction,0
65,APPLICATION: Agriculture and resource extraction,0
76,APPLICATION: Agriculture and resource extraction,0
460,APPLICATION: Agriculture and resource extraction,0
320,APPLICATION: Agriculture and resource extraction,0
757,APPLICATION: Agriculture and resource extraction,0
1544,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
1378,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
380,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
481,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
168,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
473,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
560,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
301,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
266,"APPLICATION: Arts, sports, leisure, travel, and lifestyle",1
1549,APPLICATION: Broadcasting and media production,2
1551,APPLICATION: Broadcasting and media production,2
1734,APPLICATION: Broadcasting and media production,2
1558,APPLICATION: Broadcasting and media production,2
447,APPLICATION: Broadcasting and media production,2
2096,APPLICATION: Broadcasting and media production,2
1974,APPLICATION: Broadcasting and media production,2
904,APPLICATION: Broadcasting and media production,2
1378,APPLICATION: Broadcasting and media production,2
456,APPLICATION: Broadcasting and media production,2
193,APPLICATION: Broadcasting and media production,2
54,APPLICATION: Broadcasting and media production,2
826,APPLICATION: Broadcasting and media production,2
36,APPLICATION: Broadcasting and media production,2
396,APPLICATION: Broadcasting and media production,2
517,APPLICATION: Broadcasting and media production,2
573,APPLICATION: Broadcasting and media production,2
886,APPLICATION: Broadcasting and media production,2
883,APPLICATION: Broadcasting and media production,2
1251,APPLICATION: Broadcasting and media production,2
1305,APPLICATION: Broadcasting and media production,2
328,APPLICATION: Broadcasting and media production,2
995,APPLICATION: Broadcasting and media production,2
367,APPLICATION: Broadcasting and media production,2
301,APPLICATION: Broadcasting and media production,2
309,APPLICATION: Broadcasting and media production,2
1377,APPLICATION: Broadcasting and media production,2
266,APPLICATION: Broadcasting and media production,2
2151,APPLICATION: Business services and analytics,3
1750,APPLICATION: Business services and analytics,3
2002,APPLICATION: Business services and analytics,3
1099,APPLICATION: Business services and analytics,3
2,APPLICATION: Business services and analytics,3
72,APPLICATION: Business services and analytics,3
6,APPLICATION: Business services and analytics,3
16,APPLICATION: Business services and analytics,3
307,APPLICATION: Business services and analytics,3
314,APPLICATION: Business services and analytics,3
304,APPLICATION: Business services and analytics,3
139,APPLICATION: Business services and analytics,3
193,APPLICATION: Business services and analytics,3
233,APPLICATION: Business services and analytics,3
771,APPLICATION: Business services and analytics,3
433,APPLICATION: Business services and analytics,3
855,APPLICATION: Business services and analytics,3
1251,APPLICATION: Business services and analytics,3
327,APPLICATION: Business services and analytics,3
288,APPLICATION: Business services and analytics,3
329,APPLICATION: Business services and analytics,3
285,APPLICATION: Business services and analytics,3
278,APPLICATION: Business services and analytics,3
995,APPLICATION: Business services and analytics,3
286,APPLICATION: Business services and analytics,3
284,APPLICATION: Business services and analytics,3
287,APPLICATION: Business services and analytics,3
280,APPLICATION: Business services and analytics,3
757,APPLICATION: Business services and analytics,3
281,APPLICATION: Business services and analytics,3
307,APPLICATION: Construction and field services,4
148,APPLICATION: Construction and field services,4
77,APPLICATION: Construction and field services,4
1303,APPLICATION: Construction and field services,4
757,APPLICATION: Construction and field services,4
1378,APPLICATION: Consumer goods,5
1782,APPLICATION: Consumer goods,5
2,APPLICATION: Consumer goods,5
54,APPLICATION: Consumer goods,5
442,APPLICATION: Consumer goods,5
883,APPLICATION: Consumer goods,5
1303,APPLICATION: Consumer goods,5
995,APPLICATION: Consumer goods,5
1554,APPLICATION: Education,6
1550,APPLICATION: Education,6
2097,APPLICATION: Education,6
1974,APPLICATION: Education,6
406,APPLICATION: Education,6
1382,APPLICATION: Education,6
1782,APPLICATION: Education,6
1831,APPLICATION: Education,6
1099,APPLICATION: Education,6
307,APPLICATION: Education,6
139,APPLICATION: Education,6
145,APPLICATION: Education,6
141,APPLICATION: Education,6
302,APPLICATION: Education,6
27,APPLICATION: Education,6
25,APPLICATION: Education,6
76,APPLICATION: Education,6
56,APPLICATION: Education,6
75,APPLICATION: Education,6
771,APPLICATION: Education,6
1320,APPLICATION: Education,6
1287,APPLICATION: Education,6
278,APPLICATION: Education,6
995,APPLICATION: Education,6
280,APPLICATION: Education,6
757,APPLICATION: Education,6
2052,APPLICATION: Energy and utilities,7
1382,APPLICATION: Energy and utilities,7
66,APPLICATION: Energy and utilities,7
307,APPLICATION: Energy and utilities,7
200,APPLICATION: Energy and utilities,7
231,APPLICATION: Energy and utilities,7
25,APPLICATION: Energy and utilities,7
79,APPLICATION: Energy and utilities,7
75,APPLICATION: Energy and utilities,7
67,APPLICATION: Energy and utilities,7
57,APPLICATION: Energy and utilities,7
757,APPLICATION: Energy and utilities,7
1385,APPLICATION: Energy and utilities,7
2151,APPLICATION: Finance and investment,8
2097,APPLICATION: Finance and investment,8
1723,APPLICATION: Finance and investment,8
1996,APPLICATION: Finance and investment,8
1974,APPLICATION: Finance and investment,8
1826,APPLICATION: Finance and investment,8
1831,APPLICATION: Finance and investment,8
1099,APPLICATION: Finance and investment,8
307,APPLICATION: Finance and investment,8
1376,APPLICATION: Finance and investment,8
771,APPLICATION: Finance and investment,8
399,APPLICATION: Finance and investment,8
882,APPLICATION: Finance and investment,8
1303,APPLICATION: Finance and investment,8
1251,APPLICATION: Finance and investment,8
327,APPLICATION: Finance and investment,8
329,APPLICATION: Finance and investment,8
274,APPLICATION: Finance and investment,8
278,APPLICATION: Finance and investment,8
995,APPLICATION: Finance and investment,8
280,APPLICATION: Finance and investment,8
1377,APPLICATION: Finance and investment,8
757,APPLICATION: Finance and investment,8
281,APPLICATION: Finance and investment,8
2052,APPLICATION: Government - benefits and welfare,9
1553,APPLICATION: Government - benefits and welfare,9
1782,APPLICATION: Government - benefits and welfare,9
1803,APPLICATION: Government - benefits and welfare,9
307,APPLICATION: Government - benefits and welfare,9
208,APPLICATION: Government - benefits and welfare,9
384,APPLICATION: Government - benefits and welfare,9
13,APPLICATION: Government - benefits and welfare,9
277,APPLICATION: Government - benefits and welfare,9
68,APPLICATION: Government - benefits and welfare,9
56,APPLICATION: Government - benefits and welfare,9
771,APPLICATION: Government - benefits and welfare,9
437,APPLICATION: Government - benefits and welfare,9
428,APPLICATION: Government - benefits and welfare,9
1303,APPLICATION: Government - benefits and welfare,9
1320,APPLICATION: Government - benefits and welfare,9
1297,APPLICATION: Government - benefits and welfare,9
1202,APPLICATION: Government - benefits and welfare,9
329,APPLICATION: Government - benefits and welfare,9
294,APPLICATION: Government - benefits and welfare,9
292,APPLICATION: Government - benefits and welfare,9
280,APPLICATION: Government - benefits and welfare,9
1377,APPLICATION: Government - benefits and welfare,9
757,APPLICATION: Government - benefits and welfare,9
1387,APPLICATION: Government - benefits and welfare,9
281,APPLICATION: Government - benefits and welfare,9
1543,APPLICATION: Government - judicial and law enforcement,10
1549,APPLICATION: Government - judicial and law enforcement,10
637,APPLICATION: Government - judicial and law enforcement,10
1996,APPLICATION: Government - judicial and law enforcement,10
1782,APPLICATION: Government - judicial and law enforcement,10
1803,APPLICATION: Government - judicial and law enforcement,10
520,APPLICATION: Government - judicial and law enforcement,10
207,APPLICATION: Government - judicial and law enforcement,10
15,APPLICATION: Government - judicial and law enforcement,10
16,APPLICATION: Government - judicial and law enforcement,10
307,APPLICATION: Government - judicial and law enforcement,10
244,APPLICATION: Government - judicial and law enforcement,10
208,APPLICATION: Government - judicial and law enforcement,10
159,APPLICATION: Government - judicial and law enforcement,10
221,APPLICATION: Government - judicial and law enforcement,10
230,APPLICATION: Government - judicial and law enforcement,10
25,APPLICATION: Government - judicial and law enforcement,10
277,APPLICATION: Government - judicial and law enforcement,10
36,APPLICATION: Government - judicial and law enforcement,10
416,APPLICATION: Government - judicial and law enforcement,10
652,APPLICATION: Government - judicial and law enforcement,10
865,APPLICATION: Government - judicial and law enforcement,10
1681,APPLICATION: Government - judicial and law enforcement,10
329,APPLICATION: Government - judicial and law enforcement,10
995,APPLICATION: Government - judicial and law enforcement,10
294,APPLICATION: Government - judicial and law enforcement,10
150,APPLICATION: Government - judicial and law enforcement,10
280,APPLICATION: Government - judicial and law enforcement,10
1377,APPLICATION: Government - judicial and law enforcement,10
757,APPLICATION: Government - judicial and law enforcement,10
1387,APPLICATION: Government - judicial and law enforcement,10
1545,APPLICATION: Government - military and public safety,11
1747,APPLICATION: Government - military and public safety,11
1740,APPLICATION: Government - military and public safety,11
1754,APPLICATION: Government - military and public safety,11
1751,APPLICATION: Government - military and public safety,11
1739,APPLICATION: Government - military and public safety,11
1746,APPLICATION: Government - military and public safety,11
1748,APPLICATION: Government - military and public safety,11
1806,APPLICATION: Government - military and public safety,11
1736,APPLICATION: Government - military and public safety,11
1032,APPLICATION: Government - military and public safety,11
1383,APPLICATION: Government - military and public safety,11
1380,APPLICATION: Government - military and public safety,11
1753,APPLICATION: Government - military and public safety,11
1741,APPLICATION: Government - military and public safety,11
1737,APPLICATION: Government - military and public safety,11
1758,APPLICATION: Government - military and public safety,11
1744,APPLICATION: Government - military and public safety,11
1752,APPLICATION: Government - military and public safety,11
1743,APPLICATION: Government - military and public safety,11
1745,APPLICATION: Government - military and public safety,11
1749,APPLICATION: Government - military and public safety,11
1805,APPLICATION: Government - military and public safety,11
405,APPLICATION: Government - military and public safety,11
523,APPLICATION: Government - military and public safety,11
15,APPLICATION: Government - military and public safety,11
2,APPLICATION: Government - military and public safety,11
7,APPLICATION: Government - military and public safety,11
1,APPLICATION: Government - military and public safety,11
11,APPLICATION: Government - military and public safety,11
6,APPLICATION: Government - military and public safety,11
16,APPLICATION: Government - military and public safety,11
60,APPLICATION: Government - military and public safety,11
4,APPLICATION: Government - military and public safety,11
307,APPLICATION: Government - military and public safety,11
142,APPLICATION: Government - military and public safety,11
139,APPLICATION: Government - military and public safety,11
157,APPLICATION: Government - military and public safety,11
220,APPLICATION: Government - military and public safety,11
143,APPLICATION: Government - military and public safety,11
144,APPLICATION: Government - military and public safety,11
159,APPLICATION: Government - military and public safety,11
140,APPLICATION: Government - military and public safety,11
147,APPLICATION: Government - military and public safety,11
160,APPLICATION: Government - military and public safety,11
155,APPLICATION: Government - military and public safety,11
23,APPLICATION: Government - military and public safety,11
146,APPLICATION: Government - military and public safety,11
158,APPLICATION: Government - military and public safety,11
141,APPLICATION: Government - military and public safety,11
24,APPLICATION: Government - military and public safety,11
152,APPLICATION: Government - military and public safety,11
153,APPLICATION: Government - military and public safety,11
199,APPLICATION: Government - military and public safety,11
189,APPLICATION: Government - military and public safety,11
188,APPLICATION: Government - military and public safety,11
191,APPLICATION: Government - military and public safety,11
198,APPLICATION: Government - military and public safety,11
240,APPLICATION: Government - military and public safety,11
241,APPLICATION: Government - military and public safety,11
204,APPLICATION: Government - military and public safety,11
195,APPLICATION: Government - military and public safety,11
205,APPLICATION: Government - military and public safety,11
202,APPLICATION: Government - military and public safety,11
197,APPLICATION: Government - military and public safety,11
187,APPLICATION: Government - military and public safety,11
192,APPLICATION: Government - military and public safety,11
203,APPLICATION: Government - military and public safety,11
196,APPLICATION: Government - military and public safety,11
194,APPLICATION: Government - military and public safety,11
190,APPLICATION: Government - military and public safety,11
193,APPLICATION: Government - military and public safety,11
186,APPLICATION: Government - military and public safety,11
12,APPLICATION: Government - military and public safety,11
227,APPLICATION: Government - military and public safety,11
5,APPLICATION: Government - military and public safety,11
226,APPLICATION: Government - military and public safety,11
225,APPLICATION: Government - military and public safety,11
224,APPLICATION: Government - military and public safety,11
237,APPLICATION: Government - military and public safety,11
236,APPLICATION: Government - military and public safety,11
239,APPLICATION: Government - military and public safety,11
235,APPLICATION: Government - military and public safety,11
229,APPLICATION: Government - military and public safety,11
228,APPLICATION: Government - military and public safety,11
9,APPLICATION: Government - military and public safety,11
13,APPLICATION: Government - military and public safety,11
1161,APPLICATION: Government - military and public safety,11
8,APPLICATION: Government - military and public safety,11
10,APPLICATION: Government - military and public safety,11
232,APPLICATION: Government - military and public safety,11
17,APPLICATION: Government - military and public safety,11
212,APPLICATION: Government - military and public safety,11
216,APPLICATION: Government - military and public safety,11
213,APPLICATION: Government - military and public safety,11
214,APPLICATION: Government - military and public safety,11
211,APPLICATION: Government - military and public safety,11
215,APPLICATION: Government - military and public safety,11
217,APPLICATION: Government - military and public safety,11
218,APPLICATION: Government - military and public safety,11
52,APPLICATION: Government - military and public safety,11
25,APPLICATION: Government - military and public safety,11
69,APPLICATION: Government - military and public safety,11
61,APPLICATION: Government - military and public safety,11
63,APPLICATION: Government - military and public safety,11
77,APPLICATION: Government - military and public safety,11
76,APPLICATION: Government - military and public safety,11
56,APPLICATION: Government - military and public safety,11
64,APPLICATION: Government - military and public safety,11
181,APPLICATION: Government - military and public safety,11
1234,APPLICATION: Government - military and public safety,11
403,APPLICATION: Government - military and public safety,11
850,APPLICATION: Government - military and public safety,11
1198,APPLICATION: Government - military and public safety,11
1163,APPLICATION: Government - military and public safety,11
1376,APPLICATION: Government - military and public safety,11
395,APPLICATION: Government - military and public safety,11
399,APPLICATION: Government - military and public safety,11
401,APPLICATION: Government - military and public safety,11
420,APPLICATION: Government - military and public safety,11
437,APPLICATION: Government - military and public safety,11
462,APPLICATION: Government - military and public safety,11
471,APPLICATION: Government - military and public safety,11
484,APPLICATION: Government - military and public safety,11
597,APPLICATION: Government - military and public safety,11
721,APPLICATION: Government - military and public safety,11
879,APPLICATION: Government - military and public safety,11
855,APPLICATION: Government - military and public safety,11
326,APPLICATION: Government - military and public safety,11
1297,APPLICATION: Government - military and public safety,11
1202,APPLICATION: Government - military and public safety,11
275,APPLICATION: Government - military and public safety,11
995,APPLICATION: Government - military and public safety,11
765,APPLICATION: Government - military and public safety,11
150,APPLICATION: Government - military and public safety,11
311,APPLICATION: Government - military and public safety,11
757,APPLICATION: Government - military and public safety,11
50,APPLICATION: Government - military and public safety,11
1385,APPLICATION: Government - military and public safety,11
1387,APPLICATION: Government - military and public safety,11
2425,APPLICATION: Government - other applications/unspecified,12
2052,APPLICATION: Government - other applications/unspecified,12
1549,APPLICATION: Government - other applications/unspecified,12
1551,APPLICATION: Government - other applications/unspecified,12
1750,APPLICATION: Government - other applications/unspecified,12
2097,APPLICATION: Government - other applications/unspecified,12
1379,APPLICATION: Government - other applications/unspecified,12
447,APPLICATION: Government - other applications/unspecified,12
1054,APPLICATION: Government - other applications/unspecified,12
637,APPLICATION: Government - other applications/unspecified,12
2047,APPLICATION: Government - other applications/unspecified,12
904,APPLICATION: Government - other applications/unspecified,12
1829,APPLICATION: Government - other applications/unspecified,12
1826,APPLICATION: Government - other applications/unspecified,12
1356,APPLICATION: Government - other applications/unspecified,12
1243,APPLICATION: Government - other applications/unspecified,12
1417,APPLICATION: Government - other applications/unspecified,12
1763,APPLICATION: Government - other applications/unspecified,12
1802,APPLICATION: Government - other applications/unspecified,12
2019,APPLICATION: Government - other applications/unspecified,12
1264,APPLICATION: Government - other applications/unspecified,12
1099,APPLICATION: Government - other applications/unspecified,12
374,APPLICATION: Government - other applications/unspecified,12
3,APPLICATION: Government - other applications/unspecified,12
307,APPLICATION: Government - other applications/unspecified,12
244,APPLICATION: Government - other applications/unspecified,12
208,APPLICATION: Government - other applications/unspecified,12
161,APPLICATION: Government - other applications/unspecified,12
196,APPLICATION: Government - other applications/unspecified,12
384,APPLICATION: Government - other applications/unspecified,12
226,APPLICATION: Government - other applications/unspecified,12
14,APPLICATION: Government - other applications/unspecified,12
233,APPLICATION: Government - other applications/unspecified,12
216,APPLICATION: Government - other applications/unspecified,12
27,APPLICATION: Government - other applications/unspecified,12
25,APPLICATION: Government - other applications/unspecified,12
69,APPLICATION: Government - other applications/unspecified,12
55,APPLICATION: Government - other applications/unspecified,12
54,APPLICATION: Government - other applications/unspecified,12
68,APPLICATION: Government - other applications/unspecified,12
891,APPLICATION: Government - other applications/unspecified,12
534,APPLICATION: Government - other applications/unspecified,12
906,APPLICATION: Government - other applications/unspecified,12
399,APPLICATION: Government - other applications/unspecified,12
414,APPLICATION: Government - other applications/unspecified,12
433,APPLICATION: Government - other applications/unspecified,12
440,APPLICATION: Government - other applications/unspecified,12
462,APPLICATION: Government - other applications/unspecified,12
471,APPLICATION: Government - other applications/unspecified,12
467,APPLICATION: Government - other applications/unspecified,12
540,APPLICATION: Government - other applications/unspecified,12
517,APPLICATION: Government - other applications/unspecified,12
896,APPLICATION: Government - other applications/unspecified,12
1010,APPLICATION: Government - other applications/unspecified,12
1320,APPLICATION: Government - other applications/unspecified,12
1297,APPLICATION: Government - other applications/unspecified,12
363,APPLICATION: Government - other applications/unspecified,12
1111,APPLICATION: Government - other applications/unspecified,12
293,APPLICATION: Government - other applications/unspecified,12
280,APPLICATION: Government - other applications/unspecified,12
1377,APPLICATION: Government - other applications/unspecified,12
757,APPLICATION: Government - other applications/unspecified,12
266,APPLICATION: Government - other applications/unspecified,12
1385,APPLICATION: Government - other applications/unspecified,12
1387,APPLICATION: Government - other applications/unspecified,12
276,APPLICATION: Government - other applications/unspecified,12
1751,APPLICATION: Manufacturing and process automation,13
1783,APPLICATION: Manufacturing and process automation,13
1099,APPLICATION: Manufacturing and process automation,13
66,APPLICATION: Manufacturing and process automation,13
148,APPLICATION: Manufacturing and process automation,13
231,APPLICATION: Manufacturing and process automation,13
302,APPLICATION: Manufacturing and process automation,13
25,APPLICATION: Manufacturing and process automation,13
55,APPLICATION: Manufacturing and process automation,13
77,APPLICATION: Manufacturing and process automation,13
58,APPLICATION: Manufacturing and process automation,13
163,APPLICATION: Manufacturing and process automation,13
64,APPLICATION: Manufacturing and process automation,13
471,APPLICATION: Manufacturing and process automation,13
496,APPLICATION: Manufacturing and process automation,13
2151,"APPLICATION: Medicine, life sciences and public health",14
1553,"APPLICATION: Medicine, life sciences and public health",14
1552,"APPLICATION: Medicine, life sciences and public health",14
2097,"APPLICATION: Medicine, life sciences and public health",14
1723,"APPLICATION: Medicine, life sciences and public health",14
1996,"APPLICATION: Medicine, life sciences and public health",14
1974,"APPLICATION: Medicine, life sciences and public health",14
1972,"APPLICATION: Medicine, life sciences and public health",14
1826,"APPLICATION: Medicine, life sciences and public health",14
1382,"APPLICATION: Medicine, life sciences and public health",14
1752,"APPLICATION: Medicine, life sciences and public health",14
1782,"APPLICATION: Medicine, life sciences and public health",14
1783,"APPLICATION: Medicine, life sciences and public health",14
1831,"APPLICATION: Medicine, life sciences and public health",14
1802,"APPLICATION: Medicine, life sciences and public health",14
1803,"APPLICATION: Medicine, life sciences and public health",14
1223,"APPLICATION: Medicine, life sciences and public health",14
1099,"APPLICATION: Medicine, life sciences and public health",14
2,"APPLICATION: Medicine, life sciences and public health",14
78,"APPLICATION: Medicine, life sciences and public health",14
73,"APPLICATION: Medicine, life sciences and public health",14
307,"APPLICATION: Medicine, life sciences and public health",14
392,"APPLICATION: Medicine, life sciences and public health",14
302,"APPLICATION: Medicine, life sciences and public health",14
247,"APPLICATION: Medicine, life sciences and public health",14
25,"APPLICATION: Medicine, life sciences and public health",14
54,"APPLICATION: Medicine, life sciences and public health",14
68,"APPLICATION: Medicine, life sciences and public health",14
75,"APPLICATION: Medicine, life sciences and public health",14
179,"APPLICATION: Medicine, life sciences and public health",14
182,"APPLICATION: Medicine, life sciences and public health",14
178,"APPLICATION: Medicine, life sciences and public health",14
169,"APPLICATION: Medicine, life sciences and public health",14
180,"APPLICATION: Medicine, life sciences and public health",14
174,"APPLICATION: Medicine, life sciences and public health",14
173,"APPLICATION: Medicine, life sciences and public health",14
177,"APPLICATION: Medicine, life sciences and public health",14
183,"APPLICATION: Medicine, life sciences and public health",14
170,"APPLICATION: Medicine, life sciences and public health",14
176,"APPLICATION: Medicine, life sciences and public health",14
768,"APPLICATION: Medicine, life sciences and public health",14
1376,"APPLICATION: Medicine, life sciences and public health",14
771,"APPLICATION: Medicine, life sciences and public health",14
315,"APPLICATION: Medicine, life sciences and public health",14
429,"APPLICATION: Medicine, life sciences and public health",14
593,"APPLICATION: Medicine, life sciences and public health",14
807,"APPLICATION: Medicine, life sciences and public health",14
560,"APPLICATION: Medicine, life sciences and public health",14
1303,"APPLICATION: Medicine, life sciences and public health",14
1251,"APPLICATION: Medicine, life sciences and public health",14
316,"APPLICATION: Medicine, life sciences and public health",14
274,"APPLICATION: Medicine, life sciences and public health",14
995,"APPLICATION: Medicine, life sciences and public health",14
356,"APPLICATION: Medicine, life sciences and public health",14
290,"APPLICATION: Medicine, life sciences and public health",14
1377,"APPLICATION: Medicine, life sciences and public health",14
757,"APPLICATION: Medicine, life sciences and public health",14
1385,"APPLICATION: Medicine, life sciences and public health",14
1387,"APPLICATION: Medicine, life sciences and public health",14
1549,APPLICATION: Networking and telecommunications,15
1551,APPLICATION: Networking and telecommunications,15
1560,APPLICATION: Networking and telecommunications,15
1802,APPLICATION: Networking and telecommunications,15
66,APPLICATION: Networking and telecommunications,15
307,APPLICATION: Networking and telecommunications,15
76,APPLICATION: Networking and telecommunications,15
36,APPLICATION: Networking and telecommunications,15
396,APPLICATION: Networking and telecommunications,15
451,APPLICATION: Networking and telecommunications,15
453,APPLICATION: Networking and telecommunications,15
1251,APPLICATION: Networking and telecommunications,15
1377,APPLICATION: Networking and telecommunications,15
266,APPLICATION: Networking and telecommunications,15
1974,"APPLICATION: Sales, retail, and customer relations",16
1378,"APPLICATION: Sales, retail, and customer relations",16
1099,"APPLICATION: Sales, retail, and customer relations",16
2,"APPLICATION: Sales, retail, and customer relations",16
307,"APPLICATION: Sales, retail, and customer relations",16
175,"APPLICATION: Sales, retail, and customer relations",16
1371,"APPLICATION: Sales, retail, and customer relations",16
995,"APPLICATION: Sales, retail, and customer relations",16
308,"APPLICATION: Sales, retail, and customer relations",16
266,"APPLICATION: Sales, retail, and customer relations",16
1783,APPLICATION: Security,17
1805,APPLICATION: Security,17
987,APPLICATION: Security,17
307,APPLICATION: Security,17
148,APPLICATION: Security,17
139,APPLICATION: Security,17
147,APPLICATION: Security,17
5,APPLICATION: Security,17
8,APPLICATION: Security,17
25,APPLICATION: Security,17
28,APPLICATION: Security,17
76,APPLICATION: Security,17
56,APPLICATION: Security,17
75,APPLICATION: Security,17
36,APPLICATION: Security,17
401,APPLICATION: Security,17
807,APPLICATION: Security,17
326,APPLICATION: Security,17
995,APPLICATION: Security,17
266,APPLICATION: Security,17
766,APPLICATION: Security,17
1385,APPLICATION: Security,17
1387,APPLICATION: Security,17
1562,APPLICATION: Transportation,18
1545,APPLICATION: Transportation,18
1748,APPLICATION: Transportation,18
838,APPLICATION: Transportation,18
839,APPLICATION: Transportation,18
1736,APPLICATION: Transportation,18
1745,APPLICATION: Transportation,18
1802,APPLICATION: Transportation,18
1099,APPLICATION: Transportation,18
2,APPLICATION: Transportation,18
307,APPLICATION: Transportation,18
160,APPLICATION: Transportation,18
302,APPLICATION: Transportation,18
164,APPLICATION: Transportation,18
162,APPLICATION: Transportation,18
165,APPLICATION: Transportation,18
163,APPLICATION: Transportation,18
181,APPLICATION: Transportation,18
496,APPLICATION: Transportation,18
1377,APPLICATION: Transportation,18
757,APPLICATION: Transportation,18
1543,HARM: Detrimental content,19
1555,HARM: Detrimental content,19
1549,HARM: Detrimental content,19
1551,HARM: Detrimental content,19
1734,HARM: Detrimental content,19
1544,HARM: Detrimental content,19
1723,HARM: Detrimental content,19
1828,HARM: Detrimental content,19
1407,HARM: Detrimental content,19
1996,HARM: Detrimental content,19
2047,HARM: Detrimental content,19
1974,HARM: Detrimental content,19
1972,HARM: Detrimental content,19
1356,HARM: Detrimental content,19
1396,HARM: Detrimental content,19
1801,HARM: Detrimental content,19
2040,HARM: Detrimental content,19
1383,HARM: Detrimental content,19
1378,HARM: Detrimental content,19
1782,HARM: Detrimental content,19
1802,HARM: Detrimental content,19
1815,HARM: Detrimental content,19
1053,HARM: Detrimental content,19
377,HARM: Detrimental content,19
481,HARM: Detrimental content,19
523,HARM: Detrimental content,19
456,HARM: Detrimental content,19
60,HARM: Detrimental content,19
307,HARM: Detrimental content,19
149,HARM: Detrimental content,19
152,HARM: Detrimental content,19
194,HARM: Detrimental content,19
69,HARM: Detrimental content,19
1499,HARM: Detrimental content,19
826,HARM: Detrimental content,19
1293,HARM: Detrimental content,19
36,HARM: Detrimental content,19
771,HARM: Detrimental content,19
442,HARM: Detrimental content,19
451,HARM: Detrimental content,19
453,HARM: Detrimental content,19
517,HARM: Detrimental content,19
531,HARM: Detrimental content,19
590,HARM: Detrimental content,19
573,HARM: Detrimental content,19
883,HARM: Detrimental content,19
901,HARM: Detrimental content,19
896,HARM: Detrimental content,19
882,HARM: Detrimental content,19
1303,HARM: Detrimental content,19
1280,HARM: Detrimental content,19
1305,HARM: Detrimental content,19
1287,HARM: Detrimental content,19
329,HARM: Detrimental content,19
309,HARM: Detrimental content,19
308,HARM: Detrimental content,19
37,HARM: Detrimental content,19
1377,HARM: Detrimental content,19
757,HARM: Detrimental content,19
266,HARM: Detrimental content,19
766,HARM: Detrimental content,19
1385,HARM: Detrimental content,19
2052,HARM: Discrimination,20
1554,HARM: Discrimination,20
2151,HARM: Discrimination,20
1553,HARM: Discrimination,20
2097,HARM: Discrimination,20
1379,HARM: Discrimination,20
1723,HARM: Discrimination,20
1816,HARM: Discrimination,20
1828,HARM: Discrimination,20
637,HARM: Discrimination,20
1996,HARM: Discrimination,20
1974,HARM: Discrimination,20
1991,HARM: Discrimination,20
1829,HARM: Discrimination,20
1972,HARM: Discrimination,20
1826,HARM: Discrimination,20
1356,HARM: Discrimination,20
1396,HARM: Discrimination,20
2031,HARM: Discrimination,20
1383,HARM: Discrimination,20
1382,HARM: Discrimination,20
1782,HARM: Discrimination,20
1831,HARM: Discrimination,20
1802,HARM: Discrimination,20
1815,HARM: Discrimination,20
1803,HARM: Discrimination,20
2038,HARM: Discrimination,20
1264,HARM: Discrimination,20
1099,HARM: Discrimination,20
1109,HARM: Discrimination,20
72,HARM: Discrimination,20
307,HARM: Discrimination,20
314,HARM: Discrimination,20
244,HARM: Discrimination,20
208,HARM: Discrimination,20
230,HARM: Discrimination,20
25,HARM: Discrimination,20
69,HARM: Discrimination,20
61,HARM: Discrimination,20
277,HARM: Discrimination,20
906,HARM: Discrimination,20
1376,HARM: Discrimination,20
771,HARM: Discrimination,20
416,HARM: Discrimination,20
793,HARM: Discrimination,20
531,HARM: Discrimination,20
807,HARM: Discrimination,20
560,HARM: Discrimination,20
604,HARM: Discrimination,20
1303,HARM: Discrimination,20
327,HARM: Discrimination,20
288,HARM: Discrimination,20
329,HARM: Discrimination,20
274,HARM: Discrimination,20
278,HARM: Discrimination,20
758,HARM: Discrimination,20
995,HARM: Discrimination,20
368,HARM: Discrimination,20
360,HARM: Discrimination,20
363,HARM: Discrimination,20
765,HARM: Discrimination,20
294,HARM: Discrimination,20
286,HARM: Discrimination,20
284,HARM: Discrimination,20
37,HARM: Discrimination,20
280,HARM: Discrimination,20
1125,HARM: Discrimination,20
1377,HARM: Discrimination,20
757,HARM: Discrimination,20
266,HARM: Discrimination,20
1385,HARM: Discrimination,20
1387,HARM: Discrimination,20
281,HARM: Discrimination,20
2052,HARM: Ecological harm,21
1379,HARM: Ecological harm,21
1356,HARM: Ecological harm,21
1383,HARM: Ecological harm,21
1382,HARM: Ecological harm,21
1763,HARM: Ecological harm,21
1804,HARM: Ecological harm,21
1099,HARM: Ecological harm,21
235,HARM: Ecological harm,21
181,HARM: Ecological harm,21
1163,HARM: Ecological harm,21
772,HARM: Ecological harm,21
